state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes
Tennessee,TN,Carter,47019,Republican,Ted Cruz,1969,0.245
Tennessee,TN,Carter,47019,Republican,Marco Rubio,381,0.183
Tennessee,TN,Carter,47019,Republican,Ben Carson,264,0.073
Tennessee,TN,Carter,47019,Republican,John Kasich,197,0.033
Tennessee,TN,Carter,47019,Democrat,Bernie Sanders,120,0.51
Tennessee,TN,Carter,47019,Democrat,Hillary Clinton,473,0.476
Tennessee,TN,Cheatham,47021,Republican,Donald Trump,19,0.443
Tennessee,TN,Cheatham,47021,Republican,Ted Cruz,215,0.284
Tennessee,TN,Cheatham,47021,Republican,Marco Rubio,423,0.148
Tennessee,TN,Cheatham,47021,Republican,Ben Carson,766,0.073
Tennessee,TN,Cheatham,47021,Republican,John Kasich,2567,0.037
Tennessee,TN,Cheatham,47021,Democrat,Hillary Clinton,94,0.562
Tennessee,TN,Cheatham,47021,Democrat,Bernie Sanders,31,0.422
Tennessee,TN,Chester,47023,Republican,Donald Trump,3051,0.412
Tennessee,TN,Chester,47023,Republican,Ted Cruz,3332,0.262
Tennessee,TN,Chester,47023,Republican,Marco Rubio,1508,0.152
Tennessee,TN,Chester,47023,Republican,Ben Carson,2313,0.128
Tennessee,TN,Chester,47023,Republican,John Kasich,1191,0.025
Tennessee,TN,Chester,47023,Democrat,Hillary Clinton,314,0.69
Tennessee,TN,Chester,47023,Democrat,Bernie Sanders,1246,0.288
Tennessee,TN,Claiborne,47025,Republican,Donald Trump,329,0.538
Tennessee,TN,Claiborne,47025,Republican,Ted Cruz,230,0.213
Tennessee,TN,Claiborne,47025,Republican,Marco Rubio,1755,0.144
Tennessee,TN,Claiborne,47025,Republican,Ben Carson,237,0.053
Tennessee,TN,Claiborne,47025,Republican,John Kasich,9816,0.031
Tennessee,TN,Claiborne,47025,Democrat,Hillary Clinton,798,0.617
Tennessee,TN,Claiborne,47025,Democrat,Bernie Sanders,3202,0.354
Tennessee,TN,Clay,47027,Republican,Donald Trump,198,0.571
Tennessee,TN,Clay,47027,Republican,Ted Cruz,624,0.171
Tennessee,TN,Clay,47027,Republican,Marco Rubio,596,0.139
Tennessee,TN,Clay,47027,Republican,Ben Carson,5108,0.063
Tennessee,TN,Clay,47027,Republican,John Kasich,4140,0.035
Tennessee,TN,Clay,47027,Democrat,Hillary Clinton,800,0.709
Tennessee,TN,Clay,47027,Democrat,Bernie Sanders,1069,0.27
Tennessee,TN,Cocke,47029,Republican,Donald Trump,26276,0.531
Tennessee,TN,Cocke,47029,Republican,Ted Cruz,61,0.215
Tennessee,TN,Cocke,47029,Republican,Marco Rubio,892,0.127
Tennessee,TN,Cocke,47029,Republican,Ben Carson,1429,0.059
Tennessee,TN,Cocke,47029,Republican,John Kasich,133,0.034
Tennessee,TN,Cocke,47029,Democrat,Hillary Clinton,5313,0.556
Tennessee,TN,Cocke,47029,Democrat,Bernie Sanders,97,0.433
Tennessee,TN,Coffee,47031,Republican,Donald Trump,8105,0.425
Tennessee,TN,Coffee,47031,Republican,Ted Cruz,8878,0.265
Tennessee,TN,Coffee,47031,Republican,Marco Rubio,89,0.158
Tennessee,TN,Coffee,47031,Republican,Ben Carson,79,0.085
Tennessee,TN,Coffee,47031,Republican,John Kasich,522,0.047
Tennessee,TN,Coffee,47031,Democrat,Hillary Clinton,85,0.625
Tennessee,TN,Coffee,47031,Democrat,Bernie Sanders,649,0.346
Tennessee,TN,Crockett,47033,Republican,Donald Trump,10,0.475
Tennessee,TN,Crockett,47033,Republican,Ted Cruz,33803,0.257
Tennessee,TN,Crockett,47033,Republican,Marco Rubio,3343,0.131
Tennessee,TN,Crockett,47033,Republican,Ben Carson,715,0.09
Tennessee,TN,Crockett,47033,Republican,John Kasich,2412,0.026
Tennessee,TN,Crockett,47033,Democrat,Hillary Clinton,29772,0.785
Tennessee,TN,Crockett,47033,Democrat,Bernie Sanders,595,0.191
Tennessee,TN,Cumberland,47035,Republican,Donald Trump,55,0.432
Tennessee,TN,Cumberland,47035,Republican,Ted Cruz,696,0.257
Tennessee,TN,Cumberland,47035,Republican,Marco Rubio,60,0.165
Tennessee,TN,Cumberland,47035,Republican,Ben Carson,972,0.066
Tennessee,TN,Cumberland,47035,Republican,John Kasich,67,0.056
Tennessee,TN,Cumberland,47035,Democrat,Hillary Clinton,452,0.578
Tennessee,TN,Cumberland,47035,Democrat,Bernie Sanders,56,0.391
Tennessee,TN,Davidson,47037,Republican,Donald Trump,560,0.31
Tennessee,TN,Davidson,47037,Republican,Marco Rubio,3422,0.293
Tennessee,TN,Davidson,47037,Republican,Ted Cruz,188,0.22
Tennessee,TN,Davidson,47037,Republican,John Kasich,206,0.088
Tennessee,TN,Davidson,47037,Republican,Ben Carson,245,0.066
Tennessee,TN,Davidson,47037,Democrat,Hillary Clinton,84,0.653
Tennessee,TN,Davidson,47037,Democrat,Bernie Sanders,608,0.338
Tennessee,TN,Decatur,47039,Republican,Donald Trump,112,0.528
Tennessee,TN,Decatur,47039,Republican,Ted Cruz,76,0.23
Tennessee,TN,Decatur,47039,Republican,Marco Rubio,217,0.125
Tennessee,TN,Decatur,47039,Republican,Ben Carson,818,0.069
Tennessee,TN,Decatur,47039,Republican,John Kasich,3065,0.029
Tennessee,TN,Decatur,47039,Democrat,Hillary Clinton,18,0.675
Tennessee,TN,Decatur,47039,Democrat,Bernie Sanders,363,0.268
Tennessee,TN,Dickson,47043,Republican,Donald Trump,4943,0.438
Tennessee,TN,Dickson,47043,Republican,Ted Cruz,582,0.283
Tennessee,TN,Dickson,47043,Republican,Marco Rubio,273,0.148
Tennessee,TN,Dickson,47043,Republican,Ben Carson,126,0.083
Tennessee,TN,Dickson,47043,Republican,John Kasich,542,0.032
Tennessee,TN,Dickson,47043,Democrat,Hillary Clinton,503,0.671
Tennessee,TN,Dickson,47043,Democrat,Bernie Sanders,37880,0.312
Tennessee,TN,Dyer,47045,Republican,Donald Trump,435,0.472
Tennessee,TN,Dyer,47045,Republican,Ted Cruz,3740,0.249
Tennessee,TN,Dyer,47045,Republican,Marco Rubio,13678,0.16
Tennessee,TN,Dyer,47045,Republican,Ben Carson,210,0.071
Tennessee,TN,Dyer,47045,Republican,John Kasich,1160,0.027
Tennessee,TN,Dyer,47045,Democrat,Hillary Clinton,336,0.715
Tennessee,TN,Dyer,47045,Democrat,Bernie Sanders,22,0.265
Tennessee,TN,Fayette,47047,Republican,Donald Trump,3142,0.396
Tennessee,TN,Fayette,47047,Republican,Ted Cruz,237,0.347
Tennessee,TN,Fayette,47047,Republican,Marco Rubio,2537,0.154
Tennessee,TN,Fayette,47047,Republican,Ben Carson,498,0.059
Tennessee,TN,Fayette,47047,Republican,John Kasich,197,0.029
Tennessee,TN,Fayette,47047,Democrat,Hillary Clinton,1847,0.841
Tennessee,TN,Fayette,47047,Democrat,Bernie Sanders,53,0.152
Tennessee,TN,Fentress,47049,Republican,Donald Trump,318,0.486
Tennessee,TN,Fentress,47049,Republican,Ted Cruz,165,0.308
Tennessee,TN,Fentress,47049,Republican,Marco Rubio,22368,0.111
Tennessee,TN,Fentress,47049,Republican,Ben Carson,309,0.05
Tennessee,TN,Fentress,47049,Republican,John Kasich,35052,0.025
Tennessee,TN,Fentress,47049,Democrat,Hillary Clinton,424,0.632
Tennessee,TN,Fentress,47049,Democrat,Bernie Sanders,416,0.343
Tennessee,TN,Franklin,47051,Republican,Donald Trump,789,0.48
Tennessee,TN,Franklin,47051,Republican,Ted Cruz,4771,0.226
Tennessee,TN,Franklin,47051,Republican,Marco Rubio,117,0.148
Tennessee,TN,Franklin,47051,Republican,Ben Carson,175,0.087
Tennessee,TN,Franklin,47051,Republican,John Kasich,19,0.041
Tennessee,TN,Franklin,47051,Democrat,Hillary Clinton,174,0.648
Tennessee,TN,Franklin,47051,Democrat,Bernie Sanders,803,0.33
Tennessee,TN,Gibson,47053,Republican,Donald Trump,616,0.417
Tennessee,TN,Gibson,47053,Republican,Ted Cruz,1383,0.277
Tennessee,TN,Gibson,47053,Republican,Marco Rubio,533,0.147
Tennessee,TN,Gibson,47053,Republican,Ben Carson,3792,0.111
Tennessee,TN,Gibson,47053,Republican,John Kasich,1656,0.032
Tennessee,TN,Gibson,47053,Democrat,Hillary Clinton,738,0.768
Tennessee,TN,Gibson,47053,Democrat,Bernie Sanders,1799,0.212
Tennessee,TN,Giles,47055,Republican,Donald Trump,423,0.506
Tennessee,TN,Giles,47055,Republican,Ted Cruz,4885,0.238
Tennessee,TN,Giles,47055,Republican,Marco Rubio,272,0.14
Tennessee,TN,Giles,47055,Republican,Ben Carson,4060,0.072
Tennessee,TN,Giles,47055,Republican,John Kasich,1256,0.025
Tennessee,TN,Giles,47055,Democrat,Hillary Clinton,1377,0.732
Tennessee,TN,Giles,47055,Democrat,Bernie Sanders,16,0.252
Tennessee,TN,Grainger,47057,Republican,Donald Trump,126,0.504
Tennessee,TN,Grainger,47057,Republican,Ted Cruz,4700,0.227
Tennessee,TN,Grainger,47057,Republican,Marco Rubio,498,0.159
Tennessee,TN,Grainger,47057,Republican,Ben Carson,1276,0.049
Tennessee,TN,Grainger,47057,Republican,John Kasich,56,0.032
Tennessee,TN,Grainger,47057,Democrat,Hillary Clinton,924,0.611
Tennessee,TN,Grainger,47057,Democrat,Bernie Sanders,1561,0.354
Tennessee,TN,Greene,47059,Republican,Donald Trump,1306,0.454
Tennessee,TN,Greene,47059,Republican,Ted Cruz,2552,0.232
Tennessee,TN,Greene,47059,Republican,Marco Rubio,166,0.167
Tennessee,TN,Greene,47059,Republican,Ben Carson,1160,0.078
Tennessee,TN,Greene,47059,Republican,John Kasich,42,0.04
Tennessee,TN,Greene,47059,Democrat,Hillary Clinton,170,0.534
Tennessee,TN,Greene,47059,Democrat,Bernie Sanders,255,0.442
Tennessee,TN,Grundy,47061,Republican,Donald Trump,110,0.558
Tennessee,TN,Grundy,47061,Republican,Ted Cruz,59,0.234
Tennessee,TN,Grundy,47061,Republican,Ben Carson,397,0.086
Tennessee,TN,Grundy,47061,Republican,Marco Rubio,557,0.081
Tennessee,TN,Grundy,47061,Republican,John Kasich,503,0.018
Tennessee,TN,Grundy,47061,Democrat,Hillary Clinton,582,0.648
Tennessee,TN,Grundy,47061,Democrat,Bernie Sanders,1215,0.297
Tennessee,TN,Hamblen,47063,Republican,Donald Trump,210,0.444
Tennessee,TN,Hamblen,47063,Republican,Ted Cruz,853,0.211
Tennessee,TN,Hamblen,47063,Republican,Marco Rubio,137,0.185
Tennessee,TN,Hamblen,47063,Republican,Ben Carson,529,0.078
Tennessee,TN,Hamblen,47063,Republican,John Kasich,1241,0.047
Tennessee,TN,Hamblen,47063,Democrat,Hillary Clinton,650,0.565
Tennessee,TN,Hamblen,47063,Democrat,Bernie Sanders,984,0.405
Tennessee,TN,Hamilton,47065,Republican,Donald Trump,33297,0.329
Tennessee,TN,Hamilton,47065,Republican,Marco Rubio,2027,0.279
Tennessee,TN,Hamilton,47065,Republican,Ted Cruz,1164,0.187
Tennessee,TN,Hamilton,47065,Republican,Ben Carson,48,0.098
Tennessee,TN,Hamilton,47065,Republican,John Kasich,275,0.071
Tennessee,TN,Hamilton,47065,Democrat,Hillary Clinton,149,0.644
Tennessee,TN,Hamilton,47065,Democrat,Bernie Sanders,9703,0.347
Tennessee,TN,Hancock,47067,Republican,Donald Trump,411,0.49
Tennessee,TN,Hancock,47067,Republican,Ted Cruz,1018,0.236
Tennessee,TN,Hancock,47067,Republican,Marco Rubio,880,0.17
Tennessee,TN,Hancock,47067,Republican,Ben Carson,836,0.045
Tennessee,TN,Hancock,47067,Republican,John Kasich,4081,0.036
Tennessee,TN,Hancock,47067,Democrat,Hillary Clinton,4339,0.537
Tennessee,TN,Hancock,47067,Democrat,Bernie Sanders,53,0.443
Tennessee,TN,Hardeman,47069,Republican,Donald Trump,19,0.493
Tennessee,TN,Hardeman,47069,Republican,Ted Cruz,7098,0.241
Tennessee,TN,Hardeman,47069,Republican,Marco Rubio,566,0.133
Tennessee,TN,Hardeman,47069,Republican,Ben Carson,15,0.091
Tennessee,TN,Hardeman,47069,Republican,John Kasich,3159,0.024
Tennessee,TN,Hardeman,47069,Democrat,Hillary Clinton,12,0.877
Tennessee,TN,Hardeman,47069,Democrat,Bernie Sanders,204,0.115
Tennessee,TN,Hardin,47071,Republican,Donald Trump,7944,0.546
Tennessee,TN,Hardin,47071,Republican,Ted Cruz,299,0.164
Tennessee,TN,Hardin,47071,Republican,Marco Rubio,2659,0.156
Tennessee,TN,Hardin,47071,Republican,Ben Carson,23,0.074
Tennessee,TN,Hardin,47071,Republican,John Kasich,1266,0.042
Tennessee,TN,Hardin,47071,Democrat,Hillary Clinton,337,0.707
Tennessee,TN,Hardin,47071,Democrat,Bernie Sanders,1022,0.274
Tennessee,TN,Hawkins,47073,Republican,Donald Trump,3177,0.483
Tennessee,TN,Hawkins,47073,Republican,Ted Cruz,1405,0.224
Tennessee,TN,Hawkins,47073,Republican,Marco Rubio,5734,0.159
Tennessee,TN,Hawkins,47073,Republican,Ben Carson,5738,0.062
Tennessee,TN,Hawkins,47073,Republican,John Kasich,16,0.039
Tennessee,TN,Hawkins,47073,Democrat,Hillary Clinton,718,0.587
Tennessee,TN,Hawkins,47073,Democrat,Bernie Sanders,77,0.38
Tennessee,TN,Haywood,47075,Republican,Donald Trump,118,0.407
Tennessee,TN,Haywood,47075,Republican,Ted Cruz,3511,0.316
Tennessee,TN,Haywood,47075,Republican,Marco Rubio,593,0.149
Tennessee,TN,Haywood,47075,Republican,Ben Carson,347,0.07
Tennessee,TN,Haywood,47075,Republican,John Kasich,530,0.037
Tennessee,TN,Haywood,47075,Democrat,Hillary Clinton,1737,0.886
Tennessee,TN,Haywood,47075,Democrat,Bernie Sanders,728,0.106
Tennessee,TN,Henderson,47077,Republican,Donald Trump,316,0.463
Tennessee,TN,Henderson,47077,Republican,Ted Cruz,206,0.243
Tennessee,TN,Henderson,47077,Republican,Marco Rubio,9067,0.144
Tennessee,TN,Henderson,47077,Republican,Ben Carson,1384,0.092
Tennessee,TN,Henderson,47077,Republican,John Kasich,3516,0.036
Tennessee,TN,Henderson,47077,Democrat,Hillary Clinton,137,0.689
Tennessee,TN,Henderson,47077,Democrat,Bernie Sanders,2633,0.297
Tennessee,TN,Henry,47079,Republican,Donald Trump,1418,0.489
Tennessee,TN,Henry,47079,Republican,Ted Cruz,1244,0.224
Tennessee,TN,Henry,47079,Republican,Marco Rubio,11072,0.138
Tennessee,TN,Henry,47079,Republican,Ben Carson,1665,0.068
Tennessee,TN,Henry,47079,Republican,John Kasich,916,0.047
Tennessee,TN,Henry,47079,Democrat,Hillary Clinton,270,0.662
Tennessee,TN,Henry,47079,Democrat,Bernie Sanders,115,0.3
Tennessee,TN,Hickman,47081,Republican,Donald Trump,4187,0.47
Tennessee,TN,Hickman,47081,Republican,Ted Cruz,7716,0.297
Tennessee,TN,Hickman,47081,Republican,Marco Rubio,17,0.117
Tennessee,TN,Hickman,47081,Republican,Ben Carson,349,0.074
Tennessee,TN,Hickman,47081,Republican,John Kasich,1908,0.024
Tennessee,TN,Hickman,47081,Democrat,Hillary Clinton,1464,0.609
Tennessee,TN,Hickman,47081,Democrat,Bernie Sanders,106,0.362
Tennessee,TN,Houston,47083,Republican,Donald Trump,25757,0.512
Tennessee,TN,Houston,47083,Republican,Ted Cruz,1238,0.226
Tennessee,TN,Houston,47083,Republican,Marco Rubio,12641,0.156
Tennessee,TN,Houston,47083,Republican,Ben Carson,2410,0.066
Tennessee,TN,Houston,47083,Republican,John Kasich,20,0.025
Tennessee,TN,Houston,47083,Democrat,Hillary Clinton,242,0.671
Tennessee,TN,Houston,47083,Democrat,Bernie Sanders,291,0.296
Tennessee,TN,Humphreys,47085,Republican,Donald Trump,112,0.517
Tennessee,TN,Humphreys,47085,Republican,Ted Cruz,2,0.226
Tennessee,TN,Humphreys,47085,Republican,Marco Rubio,82,0.139
Tennessee,TN,Humphreys,47085,Republican,Ben Carson,0,0.073
Tennessee,TN,Humphreys,47085,Republican,John Kasich,16,0.026
Tennessee,TN,Humphreys,47085,Democrat,Hillary Clinton,615,0.677
Tennessee,TN,Humphreys,47085,Democrat,Bernie Sanders,1508,0.305
Tennessee,TN,Jackson,47087,Republican,Donald Trump,6672,0.468
Tennessee,TN,Jackson,47087,Republican,Ted Cruz,0,0.295
Tennessee,TN,Jackson,47087,Republican,Marco Rubio,284,0.126
Tennessee,TN,Jackson,47087,Republican,Ben Carson,1698,0.06
Tennessee,TN,Jackson,47087,Republican,John Kasich,344,0.035
Tennessee,TN,Jackson,47087,Democrat,Hillary Clinton,3,0.653
Tennessee,TN,Jackson,47087,Democrat,Bernie Sanders,140,0.315
Tennessee,TN,Jefferson,47089,Republican,Donald Trump,6,0.449
Tennessee,TN,Jefferson,47089,Republican,Ted Cruz,78,0.223
Tennessee,TN,Jefferson,47089,Republican,Marco Rubio,865,0.175
Tennessee,TN,Jefferson,47089,Republican,Ben Carson,24,0.074
Tennessee,TN,Jefferson,47089,Republican,John Kasich,26,0.045
Tennessee,TN,Jefferson,47089,Democrat,Hillary Clinton,123,0.542
Tennessee,TN,Jefferson,47089,Democrat,Bernie Sanders,18790,0.436
Tennessee,TN,Johnson,47091,Republican,Donald Trump,7311,0.46
Tennessee,TN,Johnson,47091,Republican,Ted Cruz,1399,0.261
Tennessee,TN,Johnson,47091,Republican,Marco Rubio,5194,0.159
Tennessee,TN,Johnson,47091,Republican,Ben Carson,1092,0.06
Tennessee,TN,Johnson,47091,Republican,John Kasich,3329,0.036
Tennessee,TN,Johnson,47091,Democrat,Hillary Clinton,762,0.516
Tennessee,TN,Johnson,47091,Democrat,Bernie Sanders,1696,0.469
Tennessee,TN,Knox,47093,Republican,Donald Trump,748,0.324
Tennessee,TN,Knox,47093,Republican,Marco Rubio,1764,0.283
Tennessee,TN,Knox,47093,Republican,Ted Cruz,16,0.209
Tennessee,TN,Knox,47093,Republican,John Kasich,130,0.078
Tennessee,TN,Knox,47093,Republican,Ben Carson,1741,0.074
Tennessee,TN,Knox,47093,Democrat,Hillary Clinton,3670,0.51
Tennessee,TN,Knox,47093,Democrat,Bernie Sanders,654,0.479
Tennessee,TN,Lake,47095,Republican,Donald Trump,1,0.562
Tennessee,TN,Lake,47095,Republican,Ted Cruz,18445,0.216
Tennessee,TN,Lake,47095,Republican,Marco Rubio,191,0.124
Tennessee,TN,Lake,47095,Republican,Ben Carson,87,0.078
Tennessee,TN,Lake,47095,Republican,John Kasich,161,0.012
Tennessee,TN,Lake,47095,Democrat,Hillary Clinton,11,0.778
Tennessee,TN,Lake,47095,Democrat,Bernie Sanders,0,0.197
Tennessee,TN,Lauderdale,47097,Republican,Donald Trump,413,0.477
Tennessee,TN,Lauderdale,47097,Republican,Ted Cruz,518,0.274
Tennessee,TN,Lauderdale,47097,Republican,Marco Rubio,267,0.131
Tennessee,TN,Lauderdale,47097,Republican,Ben Carson,1225,0.069
Tennessee,TN,Lauderdale,47097,Republican,John Kasich,797,0.027
Tennessee,TN,Lauderdale,47097,Democrat,Hillary Clinton,885,0.829
Tennessee,TN,Lauderdale,47097,Democrat,Bernie Sanders,1882,0.155
Tennessee,TN,Lawrence,47099,Republican,Donald Trump,6136,0.497
Tennessee,TN,Lawrence,47099,Republican,Ted Cruz,264,0.27
Tennessee,TN,Lawrence,47099,Republican,Marco Rubio,223,0.119
Tennessee,TN,Lawrence,47099,Republican,Ben Carson,452,0.068
Tennessee,TN,Lawrence,47099,Republican,John Kasich,33,0.025
Tennessee,TN,Lawrence,47099,Democrat,Hillary Clinton,5832,0.536
Tennessee,TN,Lawrence,47099,Democrat,Bernie Sanders,466,0.359
Tennessee,TN,Lewis,47101,Republican,Donald Trump,61,0.507
Tennessee,TN,Lewis,47101,Republican,Ted Cruz,152,0.269
Tennessee,TN,Lewis,47101,Republican,Marco Rubio,148,0.11
Tennessee,TN,Lewis,47101,Republican,Ben Carson,368,0.078
Tennessee,TN,Lewis,47101,Republican,John Kasich,0,0.017
Tennessee,TN,Lewis,47101,Democrat,Hillary Clinton,600,0.492
Tennessee,TN,Lewis,47101,Democrat,Bernie Sanders,244,0.483
Tennessee,TN,Lincoln,47103,Republican,Donald Trump,2622,0.483
Tennessee,TN,Lincoln,47103,Republican,Ted Cruz,395,0.229
Tennessee,TN,Lincoln,47103,Republican,Marco Rubio,158,0.155
Tennessee,TN,Lincoln,47103,Republican,Ben Carson,0,0.089
Tennessee,TN,Lincoln,47103,Republican,John Kasich,1427,0.029
Tennessee,TN,Lincoln,47103,Democrat,Hillary Clinton,1120,0.673
Tennessee,TN,Lincoln,47103,Democrat,Bernie Sanders,1507,0.303
Tennessee,TN,Loudon,47105,Republican,Donald Trump,9766,0.402
Tennessee,TN,Loudon,47105,Republican,Marco Rubio,713,0.221
Tennessee,TN,Loudon,47105,Republican,Ted Cruz,157,0.211
Tennessee,TN,Loudon,47105,Republican,John Kasich,551,0.075
Tennessee,TN,Loudon,47105,Republican,Ben Carson,2,0.064
Tennessee,TN,Loudon,47105,Democrat,Hillary Clinton,337,0.605
Tennessee,TN,Loudon,47105,Democrat,Bernie Sanders,436,0.376
Tennessee,TN,Macon,47111,Republican,Donald Trump,25881,0.571
Tennessee,TN,Macon,47111,Republican,Ted Cruz,3483,0.241
Tennessee,TN,Macon,47111,Republican,Marco Rubio,223,0.092
Tennessee,TN,Macon,47111,Republican,Ben Carson,935,0.06
Tennessee,TN,Macon,47111,Republican,John Kasich,1229,0.015
Tennessee,TN,Macon,47111,Democrat,Hillary Clinton,35,0.652
Tennessee,TN,Macon,47111,Democrat,Bernie Sanders,10555,0.321
Tennessee,TN,Madison,47113,Republican,Donald Trump,8496,0.342
Tennessee,TN,Madison,47113,Republican,Ted Cruz,143,0.296
Tennessee,TN,Madison,47113,Republican,Marco Rubio,310,0.209
Tennessee,TN,Madison,47113,Republican,Ben Carson,133,0.091
Tennessee,TN,Madison,47113,Republican,John Kasich,202,0.042
Tennessee,TN,Madison,47113,Democrat,Hillary Clinton,45,0.807
Tennessee,TN,Madison,47113,Democrat,Bernie Sanders,2,0.185
Tennessee,TN,Marion,47115,Republican,Donald Trump,175,0.504
Tennessee,TN,Marion,47115,Republican,Ted Cruz,470,0.193
